transaction_id,invoice_number,transaction_date,transaction_time,transaction_status,store_id,store_name,store_location,store_type,store_size_sqm,district_id,district_name,postal_code,customer_id,customer_name,customer_email,customer_loyalty_status,product_id,product_name,product_category,product_subcategory,product_brand,product_department,supplier_id,supplier_name,quantity,unit_price,base_price,discount_rate,discount_applied,total_amount,tax_rate,tax_amount,payment_method,sales_staff_id,sales_staff_name,promotion_id,promotion_name
5232bf07-8511-4f8e-a6a1-972c0132a548,INV-96611,2024-10-23,08:47:50,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,18.0,Alex Weber,alex.weber@gmail.com,Platin,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,1,147.28,201.76,0.27,True,147.28,0.19,27.98,GutSchein,10,Mitarbeiter 10,,
7f93cd5c-5dde-442f-860c-b9e56350ea8e,INV-24452,2025-01-28,18:12:42,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,31,H&M Haircare 1,Beauty,Haircare,H&M,Health & Beauty,1,DW GmbH,1,207.79,207.79,0.0,False,207.79,0.19,39.48,Kreditkarte,8,Mitarbeiter 8,5.0,Promotion 5
4f6dec2b-c817-42f2-af8a-eba70188399b,INV-72059,2025-02-04,00:10:00,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,,,,,31,H&M Haircare 1,Beauty,Haircare,H&M,Health & Beauty,1,DW GmbH,2,176.62,207.79,0.15,True,353.24,0.19,67.12,EC-Karte,1,Mitarbeiter 1,,
8f7b0dc2-8b3d-4c59-b167-722470f20973,INV-87382,2025-02-20,21:11:10,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,10.0,Kai Schneider,kai.schneider25@gmx.de,,45,Siemens Stationery 1,Miscellaneous,Stationery,Siemens,,1,Deutsche Waren GmbH,1,28.62,28.62,0.0,False,28.62,0.19,5.44,BARGELD,1,Mitarbeiter 1,4.0,Promotion 4
265246c6-703c-4b5d-93ce-34ae9ac0b7b7,INV-35413,2025-01-02,15:45:07,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,28.0,Kai Weber,kai.weber88@gmx.de,Gold,9,L'Oréal Men's 1,Clothing,Men's,L'Oréal,Fashion,1,DW GmbH,3,105.77,114.97,0.08,True,317.31,0.19,60.29,Gutschein,7,Mitarbeiter 7,4.0,Promotion 4
SD4SW5N23F,INV-17084,2024-10-30,14:27:12,completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,24.0,Andrea Fischer,andrea.fischer@gmx.de,Bronze,8,Nivea Audio 2,Electronics,Audio,Nivea,Electronics,3,Global Imports Ltd.,1,124.72,124.72,0.0,False,124.72,0.19,23.7,Ec-Karte,4,Mitarbeiter 4,,
11e3dbbd-01de-4e46-bace-6b59b8a82d62,INV-45071,2024-12-04,00:19:49,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,38,Miele Bakery 2,Food,Bakery,Miele,Food & Beverage,1,Deutsche Waren GmbH,2,179.58,206.41,0.13,True,363.29,0.19,69.03,EC-Karte,4,Mitarbeiter 4,,
91945e31-3a14-44e1-985b-40cd0dd6da7b,INV-34830,2025-02-28,06:39:41,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,30.0,Kim Fischer,kim.fischer@gmx.de,Bronze,1,Adidas Smartphones 1,Electronics,Smartphones,Adidas,Electronics,1,Deutsche Waren GmbH,1,225.04,225.04,0.0,False,225.04,0.19,42.76,Bargeld,8,Mitarbeiter 8,,
46c937a1-2a71-441c-8b1d-16d46447bbef,INV-54407,2025-03-13,05:34:10,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,31.0,Kai Müller,kai.müller#gmx.de,Silber,8,Nivea Audio 2,Electronics,Audio,Nivea,Electronics,3,Global Imports Ltd.,1,124.72,124.72,0.0,False,124.72,0.19,23.7,EC-Karte,8,Mitarbeiter 8,3.0,Promotion 3
736f12df-a640-4be4-93f5-c10e053bc318,INV-25348,2025-01-18,00:16:51,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,20.0,Petra Fischer,petra.fischer12@gmx.de,Silber,28,Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,1,69.03,69.03,0.0,False,69.03,0.19,13.12,Mobile Zahlung,6,Mitarbeiter 6,,
e7d316a7-c132-4673-ad87-b012e58fbe76,INV-13615,2025-04-08,07:06:28,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,13.0,Alex Fischer,alex.fischer@gmail.com,Bronze,28,Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,1,69.03,69.03,0.0,False,68.48,0.19,13.01,MOBILE ZAHLUNG,7,Mitarbeiter 7,1.0,Promotion 1
d0866afe-0819-41e0-9b19-8285e5fef9ed,INV-32459,2025-03-14,04:05:09,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,,,,15,Copy of H&M Footwear 1,Clothing,Footwear,H&M,Fashion,1,DW GmbH,1,216.75,216.75,0.0,False,216.75,0.19,41.18,Mobile Zahlung,2,Mitarbeiter 2,,
ca555fb2-00fa-451e-9226-a4e73c80f7dd,INV-18861,2025-03-26,08:51:53,Canceled,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,,,,,46,Lindt Stationery 2,Miscellaneous,Stationery,Lindt,,1,DW GmbH,1,120.3,120.3,0.0,False,120.3,0.19,22.86,Ec-Karte,5,Mitarbeiter 5,5.0,Promotion 5
99ef7d53-19b4-4435-9a44-90d9094a4d38,INV-28651,2024-11-21,01:25:40,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,33.0,Alex Weber,alex.weber#gmail.com,Platin,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,182.95,182.95,0.0,False,182.95,0.19,34.76,EC-Karte,3,Mitarbeiter 3,,
724753b8-4605-41f1-b183-215db8c4bc17,INV-54517,2024-12-23,00:36:14,Completed,4,Hofstatt München,Sendlinger Straße 10,CITY CENTER,15500,1,Altstadt-Lehel,80331,7.0,Kim Müller,kim.müller@outlook.com,Gold,38,Miele Bakery 2,Food,Bakery,Miele,Food & Beverage,1,Deutsche Waren GmbH,1,156.87,206.41,0.24,True,156.87,0.19,29.81,Bargeld,2,Mitarbeiter 2,,
8e927829-a997-4831-9f73-89f1116c0bcb,INV-80836,2024-11-15,13:18:34,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,,,,29,Samsung Fragrance 1,Beauty,Fragrance,Samsung,Health & Beauty,1,DW GmbH,3,10.25,11.02,0.07,True,30.75,0.19,5.84,Gutschein,8,Mitarbeiter 8,5.0,Promotion 5
bbc89457-2653-48ad-bef5-c477f88be10f,INV-72309,2024-12-11,14:53:35,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,21.0,Stefan Fischer,,Gold,2,Adidas Smartphones 2,Electronics,Smartphones,Adidas,Electronics,1,DW GmbH,5,172.75,172.75,0.0,False,863.75,0.19,164.11,Gutschein,5,Mitarbeiter 5,,
931ccb73-12eb-4799-b98d-8288fa693c0a,INV-61909,2024-12-22,17:17:05,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,11.0,Mika Weber,mika.weber@gmx.de,Bronze,32,Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,2,225.76,265.6,0.15,,451.52,0.19,85.79,Mobile Zahlung,4,Mitarbeiter 4,,
e96c5ed0-6103-4e37-bf3d-245ee90b9857,INV-71631,2025-03-10,17:19:17,COMPLETED,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,19.0,Birgit Fischer,birgit.fischer@outlook.com,Silber,45,Siemens Stationery 1,Miscellaneous,Stationery,Siemens,,1,Deutsche Waren GmbH,1,28.62,28.62,0.0,False,28.62,0.19,5.44,EC-Karte,7,Mitarbeiter 7,,
420775fd-5475-45d2-974e-22abebb057ec,INV-29049,2025-02-06,03:53:56,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,26.0,Kai Fischer,,Bronze,3,Braun Laptops 1,Electronics,Laptops,Braun,Electronics,1,Deutsche Waren GmbH,2,90.57,90.57,0.0,False,181.14,0.19,34.42,EC-Karte,2,Mitarbeiter 2,,
dcc1deab-9368-49d7-ad45-1f56a26ea944,INV-27156,2024-11-03,17:13:55,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,12.0,Stefan Schneider,stefan.schneider@gmx.de,Bronze,40,Siemens Confectionery 2,Food,Confectionery,Siemens,Food & Beverage,1,DW GmbH,2,243.89,243.89,0.0,False,487.78,0.19,92.68,Mobile Zahlung,5,Mitarbeiter 5,,
7fd92b6f-d7c5-4d63-8bcd-35bf9a258c5d,INV-60128,2025-02-19,17:18:10,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,CITY CENTER,8500,1,Altstadt-Lehel,80331,,,,,34,Zara Delicatessen 2,Food,Delicatessen,Zara,Food & Beverage,1,Deutsche Waren GmbH,2,99.52,111.82,0.11,True,199.04,0.19,37.82,Mobile Zahlung,5,Mitarbeiter 5,,
02059a7d-e3f9-4b67-9161-581b67c6fc80,INV-23256,2024-11-13,08:51:04,Completed,1,OEZ München,Hanauer Str. 68,shopping center,56000,10,Moosach,80992,,,,,18,Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,2,145.43,145.43,0.0,False,290.86,0.19,55.26,Bargeld,5,Mitarbeiter 5,,
a4d64f01-96e2-43a2-a862-5194568383f3,INV-32921,2025-01-07,21:20:14,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,,,,,18,Copy of Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,1,145.43,145.43,0.0,False,145.43,0.19,27.63,Mobile Zahlung,10,Mitarbeiter 10,,
a45aaf96-782d-450a-80dc-9f7ba3c8c9a3,INV-79481,2025-03-01,01:44:15,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,7.0,Kim Müller,kim.müller@outlook.com,Gold,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,182.95,182.95,0.0,False,182.95,0.19,34.76,Mobile Zahlung,10,Mitarbeiter 10,,
55f5ecd7-b210-40a4-ae0a-70e026d38c28,INV-49493,2024-12-25,08:58:12,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,,,,,17,Hugo Boss Kitchen 1,Home,Kitchen,Hugo Boss,Home & Living,1,DW GmbH,1,219.76,219.76,0.0,False,219.76,0.19,41.75,Gutschein,9,Mitarbeiter 9,,
1f70489a-07cb-48cd-8388-af59f5c8a4e0,INV-21041,2024-12-07,20:21:18,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,CITY CENTER,8500,1,Altstadt-Lehel,80331,24.0,Andrea Fischer,andrea.fischer@gmx.de,Bronze,22,Bosch Decor 2,Home,Decor,Bosch,Fashion,1,Deutsche Waren GmbH,2,73.12,73.12,0.0,False,146.24,0.19,27.79,Bargeld,3,Mitarbeiter 3,,
7eb7f570-3aa0-4c98-b733-314660d10802,INV-79034,2025-01-21,19:21:46,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,3.0,Klaus Müller,klaus.müller@web.de,Bronze,18,Copy of Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,1,123.62,145.43,0.15,True,123.62,0.19,23.49,Kreditkarte,8,Mitarbeiter 8,1.0,Promotion 1
39e2244a-d6c3-485e-b81a-27fed37df9bd,INV-99012,2025-02-03,20:47:01,Canceled,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,13.0,Alex Fischer,alex.fischer@gmail.com,Bronze,13,Nivea Children's 1,Clothing,Children's,Nivea,Fashion,1,Deutsche Waren GmbH,1,15.64,15.64,0.0,False,15.64,0.19,2.97,Gutschein,9,Mitarbeiter 9,,
6b788317-0341-4a57-b844-60fb97613443,INV-59159,2025-02-13,23:42:12,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,35.0,Mika Weber,mika.weber#gmx.de,Bronze,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,182.95,182.95,0.0,False,182.95,0.19,34.76,Ec-Karte,8,Mitarbeiter 8,,
79841486-2fb5-4e7c-8ced-d8bb97f7fc5a,INV-59338,2025-02-24,12:18:07,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,13.0,Alex Fischer,alex.fischer@gmail.com,Bronze,7,Unilever Audio 1,Electronics,Audio,Unilever,Electronics,1,Deutsche Waren GmbH,1,57.47,73.68,0.22,True,57.47,0.19,10.92,Kreditkarte,6,Mitarbeiter 6,,
484d2ee7-94e9-4909-aa86-673a697dd2b1,INV-23057,2025-02-14,01:58:58,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,1.0,Kai Schmidt,kai.schmidt51@gmail.com,Bronze,35,Birkenstock Beverages 1,Food,Beverages,Birkenstock,Food & Beverage,1,Deutsche Waren GmbH,1,136.01,136.01,0.0,False,136.01,0.19,25.84,Mobile Zahlung,6,Mitarbeiter 6,,
0216b4ef-a8c8-4720-be08-b0590f52ac71,INV-58828,09/12/2024,00:43:11,Completed,6,Imaginary Store,Nowhere St. 123,outlet,-500,99,Unknown,00000,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,38,Miele Bakery 2,Food,Bakery,Miele,Food & Beverage,1,Deutsche Waren GmbH,5,154.81,206.41,0.25,True,774.05,0.19,147.07,Mobile Zahlung,5,Mitarbeiter 5,1.0,Promotion 1
b7f566af-784c-43bf-b90b-28af38401b33,INV-31311,2024-11-01,16:03:55,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,26,Hugo Boss Skincare 2,Beauty,Skincare,Hugo Boss,Health & Beauty,3,Global Imports Ltd.,2,280.64,280.64,0.0,False,561.28,0.19,106.64,Mobile Zahlung,7,Mitarbeiter 7,,
15b2853b-2433-4077-b4b8-9ecd1590f33c,INV-82107,2025-02-22,08:10:53,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,,,,6,Siemens Accessories 2,Electronics,Accessories,Siemens,Electronics,2,EuroDistribution AG,1,185.95,204.34,0.09,True,169.1,0.19,32.13,EC-Karte,2,Mitarbeiter 2,,
6S8UUZ0M9N,INV-55315,2025-03-12,04:11:47,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,20,Rimowa Furniture 2,Home,Furniture,Rimowa,Home & Living,1,DW GmbH,3,252.44,252.44,0.0,False,757.32,0.19,143.89,BARGELD,3,Mitarbeiter 3,,
08931338-ad76-40c9-8bef-68bcad6c2546,INV-44900,2025-04-10,07:41:41,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,,,,,45,Siemens Stationery 1,Miscellaneous,Stationery,Siemens,,1,Deutsche Waren GmbH,3,28.62,28.62,0.0,False,85.86,0.19,16.31,Mobile Zahlung,8,Mitarbeiter 8,,
4f865201-09f6-4042-b3a2-08d21cef21a4,INV-71137,2025-01-04,00:48:22,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,,,,34,Zara Delicatessen 2,Food,Delicatessen,Zara,Food & Beverage,1,Deutsche Waren GmbH,1,111.82,111.82,0.0,False,111.82,0.19,21.25,Mobile Zahlung,4,Mitarbeiter 4,,
92423f3f-381e-4b40-a974-d778935d2bb0,INV-88502,03-03-2025,00:43:57,Canceled,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,46,Lindt Stationery 2,Miscellaneous,Stationery,Lindt,,1,DW GmbH,1,120.3,120.3,0.0,False,120.3,0.19,22.86,Kreditkarte,9,Mitarbeiter 9,,
c7704788-4dad-4ec0-812f-63b44709eeb4,INV-65656,2024-10-20,00:08:30,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,26.0,Kai Fischer,kai.fischer@web.de,Bronze,20,Rimowa Furniture 2,Home,Furniture,Rimowa,Home & Living,1,DW GmbH,1,252.44,252.44,0.0,False,252.44,0.19,47.96,Gutschein,1,Mitarbeiter 1,3.0,Promotion 3
a3e39b9b-f46b-4713-b3b9-5e6f2ecc2df8,INV-70967,2025-01-13,03:19:07,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,16,Adidas Footwear 2,Clothing,Footwear,Adidas,Fashion,1,Deutsche Waren GmbH,1,30.58,30.58,0.0,False,30.58,0.19,5.81,Gutschein,9,Mitarbeiter 9,,
d0721ea8-2ba3-4e6a-89af-1633c99ee520,INV-27140,2025-03-08,19:24:14,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,SHOPPING CENTER,70000,5,Au-Haidhausen,81667,2.0,Kim Fischer,kim.fischer54@gmx.de,Bronze,6,Siemens Accessories 2,Electronics,Accessories,Siemens,Electronics,2,EuroDistribution AG,1,204.34,204.34,0.0,False,204.34,0.19,38.82,Kreditkarte,8,Mitarbeiter 8,,
e570a8d7-53be-477f-97f8-a314454b9c35,INV-45685,2025-02-14,01:27:30,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,20.0,Petra Fischer,petra.fischer12@gmx.de,Silber,11,Rimowa Women's 1,Clothing,Women's,Rimowa,Fashion,3,Global Imports Ltd.,1,227.74,227.74,0.0,False,227.74,0.19,43.27,Kreditkarte,3,Mitarbeiter 3,,
a3c6802e-a973-45a8-a1c1-1cb1ccd8d31e,INV-25281,2024-11-02,20:04:41,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,26.0,Kai Fischer,,Bronze,18,Copy of Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,1,111.98,145.43,0.23,True,111.98,0.19,27.28,Bargeld,1,Mitarbeiter 1,2.0,Promotion 2
2efed99b-f6f8-4ac5-86b2-baae4bca8866,INV-71096,2024-11-06,22:27:13,Completed,5,Fünf Höfe,Theatinerstraße 15,luxury mall,17500,1,Altstadt-Lehel,80331,,Kim Müller,kim.müller@outlook.com,Gold,13,Nivea Children's 1,Clothing,Children's,Nivea,Fashion,1,Deutsche Waren GmbH,2,15.64,15.64,0.0,False,31.28,0.19,5.94,Gutschein,3,Mitarbeiter 3,,
1f35a816-ab3b-4262-bd1b-a2346fed7328,INV-16213,2024-12-18,10:43:35,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,shopping center,70000,5,Au-Haidhausen,81667,29.0,Alex Schneider,alex.schneider19@web.de,Silber,28,Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,2,69.03,69.03,0.0,False,138.06,0.19,26.23,BARGELD,8,Mitarbeiter 8,,
0d2c7886-aaf6-4a77-ac7e-249a7fb44628,INV-91761,2025-01-08,06:59:22,COMPLETED,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,Kai Müller,kai.müller#gmx.de,Silber,19,Nivea Furniture 1,Home,Furniture,Nivea,Home & Living,1,Deutsche Waren GmbH,2,46.08,50.64,0.09,True,92.16,0.19,17.51,Kreditkarte,4,Mitarbeiter 4,,
caa01b15-496b-4568-9a16-59b3ac46bd39,INV-86242,2024-12-02,19:50:41,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,,,,15,H&M Footwear 1,Clothing,Footwear,H&M,Fashion,1,DW GmbH,2,162.56,216.75,0.25,,325.12,0.19,61.77,Gutschein,8,Mitarbeiter 8,,
acb68154-ed2c-4577-9096-8db55af04997,INV-37758,2025-05-05,06:14:49,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,,,,38,Miele Bakery 2,Food,Bakery,Miele,Food & Beverage,1,Deutsche Waren GmbH,1,206.41,206.41,0.0,False,206.41,0.19,39.22,Mobile Zahlung,1,Mitarbeiter 1,,
38ba25a5-3d59-4216-9801-bcca72d946a3,INV-97081,2024-12-02,22:07:51,completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,3.0,Klaus Müller,klaus.müller@web.de,Bronze,8,Nivea Audio 2,Electronics,Audio,Nivea,Electronics,3,Global Imports Ltd.,1,104.76,124.72,0.16,True,104.76,0.19,19.9,GutSchein,8,Mitarbeiter 8,3.0,Promotion 3
03b1b15e-e04d-4d42-b2ac-d5a2602005bd,INV-86367,2025-04-18,01:30:06,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,33.0,Alex Weber,alex.weber#gmail.com,Platin,32,Copy of Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,1,265.6,265.6,0.0,False,265.6,0.19,50.46,Mobile Zahlung,7,Mitarbeiter 7,,
f5f86de3-bd50-4e03-aa06-fe7eb3824de0,INV-81672,2025-01-31,11:03:00,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,16.0,Alex Schmidt,,Silber,22,Bosch Decor 2,Home,Decor,Bosch,Fashion,1,Deutsche Waren GmbH,1,-48.26,73.12,1.66,False,-48.26,0.19,-9.17,Bargeld,9,Mitarbeiter 9,,
1d31ee5d-174d-4052-8693-a6300f542627,INV-82998,2024-12-25,10:56:14,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,34.0,Andrea Weber,andrea.weber55@gmx.de,Silber,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,182.95,182.95,0.0,False,182.95,0.19,34.76,Mobile Zahlung,2,Mitarbeiter 2,,
J6TSF8C0ED,INV-12395,2025-01-30,08:28:27,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,17.0,Claudia Schneider,claudia.schneider40@gmx.de,Bronze,39,Nivea Confectionery 1,Food,Confectionery,Nivea,Food & Beverage,3,Global Imports Ltd.,1,205.92,205.92,0.0,False,205.92,0.19,39.12,EC-Karte,5,Mitarbeiter 5,,
d57ea450-05b0-48b4-8908-cdc0e223e1e3,INV-90857,11/11/2024,06:58:55,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,18.0,Alex Weber,alex.weber@gmail.com,Platin,34,Zara Delicatessen 2,Food,Delicatessen,Zara,Food & Beverage,1,Deutsche Waren GmbH,3,95.05,111.82,0.15,True,285.15,0.19,54.18,Kreditkarte,9,Mitarbeiter 9,,
10HIDQ2U1E,INV-95903,2025-02-05,03:57:09,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,34.0,Andrea Weber,andrea.weber55@gmx.de,Silber,12,Nike Women's 2,Clothing,Women's,Nike,Fashion,2,EuroDistribution AG,2,144.64,157.22,0.08,True,289.28,0.19,54.96,EC-Karte,8,Mitarbeiter 8,,
c98bdc4c-2e6b-4b7f-b5db-70f4518b490f,INV-97301,2024-11-15,22:18:43,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,31.0,Kai Müller,kai.müller#gmx.de,Silber,29,Samsung Fragrance 1,Beauty,Fragrance,Samsung,Health & Beauty,1,DW GmbH,3,11.02,11.02,0.0,False,33.06,0.19,6.28,EC-Karte,4,Mitarbeiter 4,,
f9390347-6a6b-43ff-b192-2c750d0831a6,INV-35017,2025-02-11,11:18:07,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,35.0,Mika Weber,mika.weber#gmx.de,Bronze,30,Nike Fragrance 2,Beauty,Fragrance,Nike,Health & Beauty,2,EuroDistribution AG,1,168.21,168.21,0.0,False,168.21,0.19,31.96,EC-Karte,6,Mitarbeiter 6,,
8930a5bb-2efb-4325-8951-ec9aeab4ae9e,INV-26719,2024-11-08,06:01:02,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,33.0,Alex Weber,alex.weber#gmail.com,Platin,24,Miele Bedding 2,Home,Bedding,Miele,Home & Living,2,EuroDistribution AG,1,200.63,200.63,0.0,False,200.63,0.19,38.12,Gutschein,10,Mitarbeiter 10,,
56c8aae7-203c-4212-bb0c-0f3c5b5ccb0f,INV-49618,2024-12-02,14:00:52,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,9,L'Oréal Men's 1,Clothing,Men's,L'Oréal,Fashion,1,DW GmbH,1,114.97,114.97,0.0,False,114.97,0.19,21.84,Gutschein,5,Mitarbeiter 5,,
260e2131-44a1-4ec7-a36a-16b52a9add70,INV-38764,2025-01-10,02:40:46,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,6.0,Michael Fischer,michael.fischer@gmx.de,Gold,35,Birkenstock Beverages 1,Food,Beverages,Birkenstock,Food & Beverage,1,Deutsche Waren GmbH,1,136.01,136.01,0.0,False,136.01,0.19,25.84,Bargeld,6,Mitarbeiter 6,,
ba472d50-d58f-4f72-8b6f-d373f0898d4b,INV-48509,2025-02-03,18:12:41,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,shopping center,70000,5,Au-Haidhausen,81667,2.0,Kim Fischer,,Bronze,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,1,201.76,201.76,0.0,False,201.76,0.19,38.33,Bargeld,2,Mitarbeiter 2,3.0,Promotion 3
fcfb7b74-1f0e-429f-8c1f-7cb05d953faa,INV-70256,2025-03-29,01:47:26,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,18.0,Alex Weber,alex.weber@gmail.com,Platin,41,L'Oréal Gifts 1,Miscellaneous,Gifts,L'Oréal,,1,DW GmbH,2,130.36,153.36,0.15,True,260.72,0.19,49.54,Kreditkarte,4,Mitarbeiter 4,,
